,FIPS,crime_per_10k_y,live 2a1w1c,min 1a1c,pct_less_hs,pct_hs,pct_some_college,pct_college,unemployment_rate_2019,median_household_income_2019,Food,Medical,Housing,Transportation,Civic,Other,Required annual income after taxes,Annual taxes,Required annual income before taxes
148,5099,210.46228710462287,0.7180484148736987,0.7391643229263167,0.7403573807133694,0.7303785936549629,0.7347026350683594,0.8248704710346721,0.8847634294596121,0.9438333586022922,0.9438333586022922,0.7842998104479215,0.7105919116715915,0.6669736209714168,0.6669736209714168,0.6522831113650216,0.6358434815812546,0.4915520995759566,0.6739294963940259
150,5103,465.0262410737331,-0.22771403700835502,-0.22695108921372298,-0.1647821608513914,-0.1581457440650591,-0.19542630777604997,-0.1440382669416852,-0.13718630678813803,-0.08869178196773764,-0.08869178196773764,-0.18135977638365897,-0.18135977638365897,-0.21302350513174084,-0.21302350513174084,-0.22331994654336196,-0.2297906344209789,-0.3005153243106832,-0.2213029690187669
152,5107,301.7535868822592,0.04627446499764298,0.058485821568705854,0.06342620890760409,0.020648665184520354,0.018956846157980545,0.12246048555682987,0.1564515053971549,0.15878091051709964,0.15878091051709964,0.05101785525553448,0.05101785525553448,0.02278321506573011,0.02278321506573011,0.009014309627258132,0.0029116203327157475,-0.07926540662498505,-0.00679716763039695
154,5111,390.2152477657031,-0.033652402478315024,-0.03574046427478694,-0.023396871425815147,-0.02634590771294054,-0.09313548887398371,-0.08314608651378097,-0.1089015410531533,-0.11831077758008823,-0.11831077758008823,-0.19524930884693537,-0.19524930884693537,-0.21620836840779867,-0.21620836840779867,-0.21951670937925483,-0.22563763346810695,-0.2458735858040917,-0.16697224227335739
155,5113,258.1487619908593,0.27585369737329546,0.28156069112238247,0.41346947634172593,0.41171042797857127,0.40940887243041146,0.5042382932521241,0.592068936725189,0.6452218358823416,0.6452218358823416,0.46297563179900747,0.46297563179900747,0.4137630516295008,0.4137630516295008,0.3963341474743076,0.39547689362276217,0.24875946720319408,0.41345370163232387
158,5119,550.6480369222988,-0.10448679289377871,-0.11298760380013739,-0.11935940900626918,-0.10498560240705979,-0.1489289653682978,-0.14770960759755214,-0.17111100150156433,-0.22192226743411225,-0.22192226743411225,-0.27538361486657326,-0.3106704519014536,-0.3282617030853491,-0.3282617030853491,-0.33200665948371877,-0.3660373659975309,-0.3986656238235803,-0.3495551378453705
160,5123,191.3244927304681,0.5525152694591098,0.5759080595243791,0.6752535433977376,0.728163388979598,0.7250579647501572,0.7322857822130922,0.7649972341189626,0.791381917368416,0.791381917368416,0.6308102842812506,0.6308102842812506,0.5856947033307556,0.5856947033307556,0.5710004361854921,0.5690483270360776,0.4523405444415287,0.6039905741719724
161,5125,228.3463252599776,0.8519158185029223,0.8651448209350545,0.8638093599665038,0.8323354400188843,0.8367437925427981,0.8464580243472763,0.7974885576787358,0.7974885576787358,0.7974885576787358,0.7052005579123168,0.6305657132165119,0.5881451140656799,0.5881451140656799,0.5791143013877265,0.5116859411022536,0.44370348881507016,0.566642188520375
162,5127,385.6355845745766,-0.03249703912076274,-0.03153572098724233,-0.036962896734882955,-0.036004412931366137,-0.09469730747020122,-0.09956235671277158,-0.11491059086533495,-0.10690694948856916,-0.10690694948856916,-0.18415031074537513,-0.18415031074537513,-0.20230946153764473,-0.20230946153764473,-0.20703993423989664,-0.21067966488402057,-0.24113225473700006,-0.16276711892956486
163,5129,331.39387806729064,0.010834234942642684,0.02083645014883717,0.07617048507383162,0.0833884438372745,0.014058652402670235,0.036914995562077335,0.10529115659827681,0.14317227171221214,0.14317227171221214,0.03379902400003232,0.03379902400003232,0.010560544350781687,0.010560544350781687,0.002115342001521636,-0.0034461536567347295,-0.09393380114863892,0.01133081288867932
164,5131,586.5823110026334,-0.26010070674936003,-0.2700971751669847,-0.21660592251393218,-0.2300770733713987,-0.24022942153389015,-0.23501331691399518,-0.26615686373662895,-0.28656007964620966,-0.28656007964620966,-0.3537908423481122,-0.3614120785193974,-0.3781571064222775,-0.3781571064222775,-0.38167264524852873,-0.3945069394751056,-0.42654345500050317,-0.37735784620670787
168,5139,314.89757433287696,0.24286771970375098,0.2435374337638232,0.36005117285271515,0.35619639420023996,0.28001082607494765,0.2930978204373176,0.3082403829087983,0.357980782361929,0.357980782361929,0.22879131860448987,0.22879131860448987,0.18499801890180279,0.18499801890180279,0.17306248687151582,0.16136621002665352,0.08374417368646458,0.19471578305373138
