fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
30003,13352,20,0,0,3,0,0,0,8,0,0,0,0,10,0,9,0,97,0,15,0,0,33,1,0,0,0,0,2,1
30005,6826,25,0,10,1,0,1,0,16,1,0,0,3,3,0,0,13,181,0,118,184,1,43,1,0,0,0,0,0,4
30007,6127,14,0,1,1,0,0,0,5,0,0,3,0,10,1,6,0,14,0,2,0,1,22,0,0,0,0,0,2,0
30009,10767,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,7,0,2,0,0,17,0,0,0,0,0,0,0
30011,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30013,81418,213,4,43,51,1,18,12,853,4,1,11,0,63,10,130,10,676,0,278,30,0,387,16,3,0,0,1,115,8
30015,5720,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,0,0,0,6,0,0,0,0,0,1,0
30017,11539,11,0,2,0,0,0,0,52,2,0,0,0,9,1,6,0,53,9,41,1,0,37,0,0,0,0,0,5,0
30019,1742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30021,8623,10,0,0,0,0,1,0,11,1,0,3,0,12,0,15,0,188,4,17,1,0,45,3,0,0,0,0,8,2
30023,9085,9,1,7,4,0,1,0,28,1,3,5,0,11,1,16,0,52,0,15,0,0,76,1,0,0,0,0,12,1
30025,2916,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,8,0,0,10,0,0,0,0,0,1,0
30027,11022,6,2,1,2,0,0,0,4,0,1,1,0,5,0,6,0,19,8,26,1,0,19,0,0,0,0,0,2,0
30029,103300,87,0,22,8,1,1,3,272,5,2,10,0,111,14,88,2,829,15,100,2,0,334,4,0,0,0,0,44,5
30031,114678,64,0,14,10,0,4,3,192,1,1,12,1,88,22,73,3,471,4,149,9,0,285,6,0,0,0,0,39,4
30033,1274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
30035,13748,338,0,20,4,0,6,0,78,1,0,4,0,44,1,53,5,856,1,361,179,0,101,2,0,0,0,0,85,4
30037,818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30039,3408,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0
30041,16323,30,0,7,25,0,1,0,204,7,1,8,0,52,0,31,6,251,59,157,49,0,202,2,0,0,0,22,33,2
30043,12150,9,0,5,0,0,1,0,4,0,1,0,0,7,1,6,0,9,0,3,0,0,37,0,0,0,0,0,1,0
30045,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30047,30347,42,0,8,9,3,3,1,66,4,2,6,0,49,9,87,5,102,3,38,2,0,162,5,0,0,0,0,10,1
30049,69163,75,2,25,25,2,6,4,338,2,1,6,0,89,10,53,4,428,0,65,7,0,223,12,0,0,0,0,56,6
30051,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
30053,19748,21,1,4,2,0,0,0,46,0,0,6,1,17,1,19,0,96,0,25,0,0,67,1,0,0,0,0,7,1
30055,1662,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30057,8886,6,0,2,1,0,1,0,6,1,0,0,0,4,0,1,0,16,0,9,2,0,16,2,0,0,0,0,3,0
30059,1859,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,6,0,0,0,0,0,0,1
30061,4315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30063,119655,106,3,33,40,2,6,16,609,3,9,7,0,85,24,116,7,747,54,247,23,1,533,14,0,0,0,0,140,9
30065,4650,5,0,0,3,0,0,0,1,0,0,0,0,5,2,4,0,6,0,5,0,0,17,0,0,0,0,0,4,2
30067,16834,8,0,0,0,0,0,0,1,0,0,0,0,6,0,6,0,8,3,15,0,0,25,0,0,0,0,0,1,0
30069,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30071,4040,8,0,1,3,0,0,0,6,0,0,1,0,1,0,0,0,17,13,2,0,0,16,0,0,0,0,0,3,0
30073,5931,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,2,0,0,0,0,0,1,0
30075,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30077,6941,4,0,1,0,0,1,0,2,1,0,5,0,1,3,5,1,19,0,8,4,0,21,1,0,0,0,0,2,0
30079,1073,6,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30081,43414,32,0,4,4,1,2,0,45,2,1,0,0,36,1,13,0,186,0,42,2,0,135,4,0,0,0,0,39,1
30083,11040,20,0,4,3,1,0,0,10,3,2,2,0,23,2,17,0,57,0,21,0,0,66,2,0,0,0,0,2,0
30085,11107,81,0,23,8,0,0,5,31,2,0,2,0,13,8,28,16,263,21,439,152,0,137,9,0,3,1,1,27,10
30087,9013,4,0,0,0,1,1,0,1,3,0,0,0,3,0,1,0,8,0,1,0,0,13,0,0,0,0,0,1,2
30089,11867,2,0,3,0,0,0,0,3,0,0,0,0,0,1,4,0,16,0,4,1,0,13,1,0,0,0,0,1,0
30091,3422,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0
30093,34985,44,1,16,13,0,1,2,116,2,5,3,0,35,20,58,3,398,74,77,9,0,196,4,0,0,0,0,46,2
30095,9558,9,0,0,0,0,1,0,2,0,0,0,0,26,0,10,0,12,3,5,1,0,7,0,0,0,0,0,3,1
30097,3711,10,0,0,1,1,1,0,3,1,0,0,0,1,0,0,0,15,0,4,0,0,16,0,0,0,0,0,1,0
30099,6155,6,0,8,4,0,0,0,7,0,4,2,0,3,0,2,0,27,3,3,0,0,15,0,0,0,0,0,2,0
30101,4781,11,0,0,0,0,0,0,2,0,0,3,0,10,0,4,0,14,0,1,0,0,11,0,0,0,0,0,1,0
30103,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30105,7423,15,1,0,0,0,1,0,4,1,0,2,0,10,0,11,0,60,0,24,1,0,28,1,0,0,0,0,2,2
30107,2240,5,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,4,0,3,0,0,4,0,0,0,0,0,0,0
30109,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
30111,161189,265,5,58,53,6,3,39,954,4,11,40,0,174,50,306,1,967,0,105,16,0,794,17,0,0,0,0,159,11
31001,31400,11,0,13,12,0,0,3,122,0,0,8,0,104,4,114,2,393,1,14,6,0,221,7,0,21,0,0,85,10
31003,5963,1,0,0,0,0,0,0,0,1,0,0,0,9,1,3,2,9,0,3,1,0,2,0,0,0,0,0,0,1
31005,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31007,732,0,0,0,0,0,0,0,0,0,0,3,0,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31009,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31011,5184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31013,10666,5,0,9,4,0,2,1,2,1,0,1,0,35,1,24,2,61,0,6,2,0,36,1,0,0,0,0,1,8
31015,1929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31017,2938,1,0,0,0,0,0,0,0,4,0,1,0,13,0,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0
31019,49851,21,2,16,26,0,10,3,169,22,7,6,0,228,55,193,1,895,5,65,141,0,251,9,0,0,0,0,63,30
31021,6418,1,0,0,0,0,0,0,1,0,0,0,0,6,0,1,0,33,0,0,0,0,6,0,0,0,0,0,0,3
31023,7986,2,0,3,2,0,1,0,2,2,0,3,0,21,1,6,0,61,0,4,4,0,22,1,0,0,0,0,3,6
31025,26166,5,0,6,1,0,3,0,12,0,0,0,0,13,0,12,0,114,0,2,3,0,34,0,0,0,0,0,6,5
31027,8365,1,0,0,0,0,0,0,4,1,0,0,0,8,2,4,0,37,0,0,0,0,5,2,0,0,0,0,0,1
31029,3961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
31031,5746,4,0,2,3,0,0,0,2,0,0,0,1,4,0,4,0,74,0,2,2,0,20,0,0,0,0,0,1,1
31033,9193,10,0,1,1,0,1,0,34,4,1,4,2,79,1,24,0,49,0,11,0,0,41,1,0,0,0,0,19,1
31035,6149,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31037,10879,3,0,0,0,0,2,0,8,0,0,0,0,32,0,13,0,251,0,0,2,0,31,1,0,0,0,0,7,1
31039,8875,0,0,2,3,0,1,0,2,2,0,0,0,17,1,3,1,3,0,1,0,0,17,0,0,0,0,0,7,3
31041,10785,5,0,1,0,0,2,0,4,1,0,0,0,30,4,2,0,99,0,3,0,0,25,0,0,0,0,0,6,7
31043,19572,9,0,2,0,0,0,0,52,2,1,2,0,37,7,22,1,392,0,41,4,0,77,0,0,0,0,0,2,5
31045,8624,2,0,1,6,0,0,0,23,2,0,4,0,56,2,18,0,30,0,16,4,0,49,0,0,0,0,0,3,1
31047,23535,20,0,7,1,2,4,0,70,15,0,0,0,209,9,41,1,292,0,29,17,0,104,4,0,0,0,0,51,8
31049,1805,0,0,0,0,0,0,0,1,6,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
31051,5652,0,0,0,1,0,0,0,1,0,0,0,0,13,0,4,0,13,0,2,3,0,10,0,0,0,0,0,3,0
31053,36650,13,0,7,5,0,5,2,59,12,0,13,0,255,5,95,3,345,2,39,19,0,171,4,0,32,0,0,45,18
31055,570797,617,36,173,213,20,115,263,3111,22,2,650,2,241,18,1937,5,4084,30,1104,378,1,3844,181,57,0,0,9,832,551
31057,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31059,5463,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0
31061,2984,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,14,0,1,0,0,6,0,0,0,0,0,0,3
31063,2579,0,0,2,0,0,0,0,0,0,0,0,0,3,0,2,0,10,0,1,0,0,10,0,0,0,0,0,0,1
31065,4667,3,0,2,0,0,0,0,1,0,0,0,0,4,0,1,0,52,0,0,0,0,8,0,0,0,0,0,0,2
31067,21308,15,0,4,4,0,2,1,48,3,0,15,0,70,3,54,2,100,0,15,14,0,54,1,0,7,0,0,31,14
31069,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
31071,1973,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
31073,1983,1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1
31075,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31077,2323,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31079,61705,238,2,38,17,1,31,14,376,15,2,10,2,330,15,179,9,2179,1,50,49,0,411,12,7,0,0,0,110,30
31081,9260,3,0,3,1,0,1,0,7,12,1,2,0,136,4,14,0,39,0,3,1,0,7,2,0,0,0,0,0,6
31083,3385,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31085,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31087,2782,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,2
31089,10103,0,0,4,0,0,4,0,5,0,0,0,0,11,0,6,0,26,0,14,2,0,13,2,0,1,0,0,0,4
31091,673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31093,6464,0,0,0,0,0,0,0,0,0,0,2,0,9,1,8,0,4,0,0,0,0,1,0,1,0,0,0,0,0
31095,7016,3,0,7,0,0,0,0,6,0,0,0,0,7,1,9,1,66,0,3,9,0,40,1,0,0,0,0,5,7
31097,5100,8,1,2,2,0,1,0,1,0,0,0,0,10,0,5,0,7,0,4,1,0,11,0,0,0,0,0,1,6
31099,6525,1,0,0,1,0,0,0,4,0,0,0,0,8,0,5,0,11,0,1,0,0,14,0,0,0,0,0,7,0
31101,7946,3,0,2,2,0,1,0,27,23,0,1,0,107,2,20,1,69,0,11,3,0,67,0,0,0,0,0,7,9
31103,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
31105,3577,6,0,0,0,0,0,0,0,5,0,0,1,53,0,9,0,57,0,0,0,0,7,0,0,0,0,0,0,3
31107,8351,3,0,1,0,0,0,0,0,1,0,0,2,4,0,3,10,4,0,4,0,0,11,0,0,0,0,0,0,2
31109,320030,403,14,78,94,6,21,53,2118,63,17,51,66,1465,61,259,892,1905,0,720,473,0,1408,115,32,0,0,2,517,257
31111,34905,44,3,7,8,1,7,7,186,17,2,9,0,228,5,127,4,399,29,69,25,0,212,5,0,2,0,0,56,25
31113,743,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
31115,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31117,485,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31119,35296,18,1,13,8,0,4,3,132,1,0,8,0,162,8,88,2,443,11,63,11,0,117,4,2,1,0,0,56,8
31121,7686,2,0,1,0,0,2,0,0,1,0,0,0,12,1,11,3,102,0,0,0,0,10,0,0,0,0,0,2,4
31123,4624,0,0,0,0,0,1,0,2,1,1,2,0,7,1,6,0,4,0,3,1,0,11,0,0,0,0,0,0,1
31125,3492,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31127,6895,2,0,0,0,0,1,1,1,2,0,0,0,19,1,9,0,62,0,3,0,0,25,0,0,0,0,0,8,1
31129,4139,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,6,0,5,3,0,5,0,0,0,0,0,4,0
31131,15947,11,1,6,2,0,1,0,46,1,0,4,0,33,4,27,0,111,2,10,1,0,26,0,0,0,0,0,4,9
31133,2603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
31135,2911,0,0,0,0,0,0,0,7,0,0,0,0,11,0,3,2,33,0,0,0,0,20,1,0,0,0,0,6,1
31137,8935,0,0,1,0,1,2,0,7,1,0,0,0,7,0,6,0,3,0,0,0,0,8,0,0,0,0,0,3,2
31139,7097,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31141,33356,15,0,4,5,0,6,1,115,2,0,8,0,139,1,75,2,323,0,12,8,0,96,8,3,0,0,0,46,8
31143,5242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
31145,10640,5,0,12,3,1,1,0,60,3,0,2,0,51,0,51,3,123,4,16,7,0,48,2,0,9,0,0,14,5
31147,7851,3,0,2,0,0,1,0,19,0,0,0,0,4,2,12,0,107,0,10,1,0,58,1,0,0,0,0,1,7
31149,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31151,14305,16,0,8,0,0,3,0,24,2,1,0,0,51,0,22,1,93,0,6,3,0,47,1,1,2,0,0,13,2
31153,187013,43,2,27,23,2,12,9,408,12,0,4,2,692,13,193,12,286,19,49,169,0,630,27,9,90,0,0,135,27
31155,21267,5,0,14,3,0,1,0,15,0,0,1,0,36,1,9,0,149,0,8,4,0,49,2,0,2,0,0,13,6
31157,35706,21,0,14,3,0,2,1,36,3,4,18,0,68,11,189,3,129,0,38,0,0,182,1,0,13,0,0,17,3
31159,17310,3,0,1,2,0,0,0,5,7,0,0,0,110,4,34,1,173,0,5,2,0,26,1,0,0,0,0,4,3
31161,5137,7,0,0,1,0,1,0,9,0,0,0,0,23,0,2,0,31,0,12,2,0,35,0,0,0,0,1,7,1
31163,3010,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,17,0,0,1,0,1,0,0,0,0,0,0,0
31165,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31167,5924,4,0,4,0,0,0,0,5,0,1,2,3,36,1,28,11,101,1,6,0,0,8,3,0,7,0,0,0,3
31169,4994,2,0,0,1,0,1,0,2,0,0,0,0,2,1,2,0,2,0,0,0,0,12,0,0,0,0,0,0,0
31171,727,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31173,6396,57,0,10,10,0,5,0,7,0,0,0,3,22,0,2,44,27,0,61,4,0,122,7,0,6,5,0,10,4
31175,4163,2,0,0,0,0,3,0,1,0,0,1,0,4,0,2,0,13,0,0,1,0,10,0,0,0,0,0,1,2
31177,20674,3,1,4,1,0,1,2,15,0,0,1,0,33,1,20,2,113,1,17,6,0,38,0,0,0,0,0,19,3
31179,9338,1,0,1,1,0,0,0,0,0,0,0,0,5,0,4,0,15,0,0,0,0,3,0,0,0,0,0,0,0
31181,3485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
31183,800,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31185,13727,0,0,2,3,0,3,1,62,6,2,7,2,113,2,33,1,65,0,7,9,0,30,0,0,0,0,0,6,4
32001,24403,13,3,10,1,0,2,0,24,0,1,2,0,26,2,11,22,722,2,47,31,0,44,6,0,40,1,0,12,0
32003,2270103,3871,47,2225,351,100,363,1072,5109,1005,392,720,138,1392,990,5304,750,47238,222,2216,340,2,17179,1035,2927,240,40,3270,1327,1973
32005,48668,33,0,35,2,0,1,3,142,0,6,15,18,47,7,86,2,629,16,86,19,0,192,3,0,13,1,3,17,22
32007,52923,66,1,34,14,2,2,7,77,6,5,2,23,37,17,17,50,959,5,126,30,0,231,8,0,60,0,0,35,28
32009,832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0
32011,2006,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,6,0,2,0,0,1,1,0,0,0,0,1,0
32013,16819,14,1,17,3,0,0,1,28,4,2,0,0,7,11,2,7,183,3,7,11,0,92,0,0,10,0,0,6,5
32015,5551,11,2,3,0,0,0,0,1,0,1,0,5,0,2,0,15,95,0,3,7,0,18,2,0,0,0,0,0,2
32017,5185,0,0,1,1,0,0,0,1,1,0,8,0,2,0,6,0,6,0,6,3,0,12,1,0,0,0,0,0,6
32019,56324,65,1,42,17,0,4,8,85,2,2,3,17,19,2,21,38,274,1,52,19,0,231,6,2,1,0,5,20,34
32021,4484,5,0,0,2,0,0,0,3,2,0,0,23,5,0,3,7,134,0,13,12,0,7,1,0,0,0,0,7,8
32023,45558,90,1,23,10,4,3,9,14,12,0,4,34,5,2,28,36,831,0,21,61,0,64,6,2,4,0,94,18,26
32027,6661,2,0,5,2,1,2,0,4,0,10,16,0,1,26,66,0,62,0,0,0,0,12,0,0,0,0,0,1,2
32029,4035,2,0,0,1,0,0,0,2,4,0,0,0,0,1,1,3,189,0,1,16,0,0,0,0,0,0,0,0,2
32031,471700,1586,26,785,267,14,45,191,1069,21,50,8,2,139,58,161,235,10163,104,259,386,1,1100,96,26,24,7,25,391,136
32033,9413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
32510,55491,262,1,115,29,7,9,14,114,8,5,0,58,63,59,7,36,1892,0,57,31,0,54,27,2,15,0,4,24,44
33001,61056,20,1,25,19,1,13,4,239,9,17,24,5,112,83,188,35,898,0,32,7,0,325,11,0,18,0,6,87,24
33003,48834,13,0,18,9,1,5,0,134,11,3,9,1,80,23,25,9,529,0,38,4,0,215,4,2,11,0,4,59,5
33005,76320,15,0,17,5,0,2,11,138,3,15,7,2,97,29,19,5,878,0,44,3,0,213,8,0,5,0,0,47,4
33007,31381,12,2,5,0,0,2,3,41,1,2,4,2,111,5,10,6,355,0,19,9,0,103,4,0,4,0,0,30,1
33009,89748,17,1,20,10,0,4,5,218,46,13,17,5,260,72,96,16,1250,0,74,9,1,339,18,1,4,0,2,56,7
33011,416493,257,3,61,40,4,44,52,764,85,140,33,7,621,636,275,52,3284,10,302,28,0,2096,50,39,32,0,41,351,25
33013,151530,37,1,17,15,3,5,23,379,15,42,53,4,255,141,180,25,2487,0,80,15,1,559,7,1,17,0,20,161,22
33015,310537,67,2,36,25,5,11,13,605,40,83,20,6,589,210,150,62,2684,0,172,35,1,886,23,6,31,0,10,188,16
33017,130802,42,4,43,22,1,3,20,438,8,29,11,3,116,104,85,26,1805,0,146,33,0,568,5,0,18,0,12,162,17
33019,43010,11,0,4,3,0,0,1,19,8,1,4,0,44,5,15,4,224,0,15,3,0,95,1,0,0,0,0,15,2
34001,263100,180,4,169,27,6,13,77,1033,139,134,12,12,1078,684,88,75,2910,57,408,415,2,1001,22,59,0,31,0,154,187
34003,936284,369,9,227,48,10,17,97,1667,496,166,24,49,2464,608,71,101,3087,3,675,294,2,1183,85,10,0,6,0,147,168
34005,442899,291,5,186,36,15,11,51,958,238,160,162,16,1773,448,322,28,7434,4,126,1585,0,918,58,8,0,101,2,157,174
34007,503987,730,18,242,71,15,43,282,1873,388,760,29,64,2245,1316,124,213,11568,112,1307,22,1,1819,139,42,0,1,9,273,362
34009,91575,120,5,84,9,1,13,15,263,79,54,5,27,603,152,29,68,1613,0,353,426,0,412,15,0,0,12,0,53,69
34011,149590,232,10,162,24,4,37,88,1017,54,108,7,5,892,335,55,109,4700,4,309,51,0,1027,49,12,0,0,71,101,156
34013,798112,991,11,328,57,32,2,401,1552,409,997,46,66,2009,1359,211,244,9003,3,2208,28,1,2761,44,297,0,10,4,491,647
34015,290391,148,4,154,16,2,28,33,730,272,148,17,67,1238,614,60,337,3601,0,646,1573,1,974,52,0,0,5,1,145,110
34017,678202,872,12,420,85,8,28,306,1283,267,665,6,20,1344,558,89,109,4885,31,304,904,0,1295,98,23,0,1,3,208,307
34019,123828,34,2,11,6,6,1,1,58,95,27,1,19,592,78,11,21,584,0,48,17,1,141,5,2,0,1,0,26,28
34021,368390,422,11,160,27,16,38,105,691,147,583,3,24,1630,557,161,35,6066,90,230,138,0,1088,23,24,0,0,1,79,246
34023,828316,469,5,245,49,11,17,121,1587,380,351,15,31,1787,652,27,101,4981,4,575,628,2,1368,71,44,0,3,5,169,169
34025,617406,344,3,151,43,9,20,91,1186,257,339,51,22,2777,1360,102,105,7106,25,1282,95,1,1288,72,34,0,1,51,168,260
34027,492180,153,1,101,24,3,18,15,564,240,102,11,21,1406,287,46,60,2749,1,144,11,0,564,69,28,0,8,8,111,77
34029,601987,244,2,146,33,10,21,47,773,176,253,40,154,1279,765,74,42,4267,1,748,123,5,1431,32,4,0,8,8,197,117
34031,501181,587,2,237,27,21,10,124,774,337,416,8,19,1769,1018,42,70,5907,29,862,72,3,845,80,145,0,0,0,146,296
34033,61916,43,4,57,9,1,7,22,183,29,30,1,4,195,81,12,12,857,9,117,445,0,286,9,2,0,0,0,66,59
34035,330552,40,1,43,8,6,8,19,513,158,59,3,9,822,160,20,21,2257,0,219,51,0,505,23,7,0,2,2,87,44
34037,139192,35,1,20,9,0,2,9,118,55,27,0,4,258,43,11,11,856,0,62,245,1,330,18,3,0,5,0,65,17
34039,558147,348,5,157,31,7,15,153,1115,292,291,5,30,2283,856,31,88,5881,27,417,37,1,1098,56,26,0,0,2,162,268
34041,104955,46,3,11,7,1,7,6,287,56,20,0,4,402,56,15,13,1216,0,162,217,0,229,6,0,0,15,0,68,28
35001,679661,1647,18,285,127,21,12,197,2528,2,23,10,3,101,287,290,36,8410,0,498,776,1,4579,14,41,11,0,44,665,184
35003,3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
35005,64475,126,3,57,14,6,21,15,232,9,1,1,10,202,5,0,18,3119,0,222,36,0,476,8,0,0,0,0,59,87
35006,26640,65,0,8,7,1,8,2,31,5,1,9,0,17,2,33,0,1081,0,91,51,0,84,1,2,4,0,0,15,4
35007,11906,30,0,13,4,1,0,0,31,2,2,1,3,24,28,9,34,651,0,8,24,0,81,1,0,2,0,1,15,3
35009,49434,150,5,51,25,3,8,12,159,13,4,1,15,5,19,5,96,415,0,16,8,0,75,3,0,0,0,0,75,8
35011,1750,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0
35013,218180,116,2,33,4,3,2,11,474,6,3,9,2,186,34,76,1,742,8,69,19,0,676,3,0,4,0,1,40,36
35015,58239,75,4,21,17,12,0,5,84,7,3,3,4,36,24,8,38,237,0,56,47,0,104,4,0,10,2,0,22,21
35017,27066,20,0,5,2,1,0,0,4,0,1,0,1,7,1,4,6,421,0,7,10,0,9,0,0,1,0,0,1,4
35019,4293,2,1,2,0,0,0,0,3,0,0,0,3,8,5,0,6,127,0,7,2,0,8,0,0,3,0,0,0,0
35021,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35023,4162,6,0,3,1,0,0,0,0,1,9,4,3,12,6,13,15,137,0,3,25,0,0,0,0,0,0,0,5,4
35025,70182,71,1,56,15,3,0,6,342,7,5,1,19,165,39,17,181,2822,0,226,74,0,287,5,2,0,0,1,12,65
35027,19421,47,0,19,3,1,0,0,20,0,1,2,0,11,5,22,7,666,0,4,27,0,80,3,0,0,1,0,7,9
