,FIPS_Code,Unemployment_rate_2019,Median_Household_Income_2019
1921,37075,5.2,45813.0
1922,37077,3.3,54300.0
1923,37079,3.6,44648.0
1924,37081,4.0,55820.0
1925,37083,5.5,38727.0
1926,37085,4.5,55619.0
1927,37087,3.3,51612.0
1928,37089,3.2,61651.0
1929,37091,5.0,42374.0
1930,37093,4.8,48420.0
1931,37095,8.4,43112.0
1932,37097,3.5,68308.0
1933,37099,4.0,47759.0
1934,37101,3.6,62835.0
1935,37103,3.8,46275.0
1936,37105,4.4,53114.0
1937,37107,3.7,39947.0
1938,37109,3.4,70479.0
1939,37111,3.7,46370.0
1940,37113,3.8,46279.0
1941,37115,3.5,50062.0
1942,37117,4.8,39413.0
1943,37119,3.6,69455.0
1944,37121,4.4,47675.0
1945,37123,3.8,46497.0
1946,37125,3.8,63942.0
1947,37127,4.7,50902.0
1948,37129,3.5,57252.0
1949,37131,5.0,39777.0
1950,37133,4.5,50645.0
1951,37135,3.3,74314.0
1952,37137,3.6,52522.0
1953,37139,4.5,51245.0
1954,37141,3.9,60405.0
1955,37143,4.8,50804.0
1956,37145,4.1,54553.0
1957,37147,4.1,52961.0
1958,37149,3.6,53405.0
1959,37151,3.7,50129.0
1960,37153,5.1,40518.0
1961,37155,5.2,36366.0
1962,37157,4.3,44686.0
1963,37159,3.9,52051.0
1964,37161,4.7,44547.0
1965,37163,3.7,45997.0
1966,37165,6.4,39197.0
1967,37167,3.6,58303.0
1968,37169,3.5,52356.0
1969,37171,3.5,48637.0
1970,37173,3.9,46075.0
1971,37175,3.6,55628.0
1972,37177,5.9,37680.0
1973,37179,3.4,86138.0
1974,37181,5.6,40450.0
1975,37183,3.3,84377.0
1976,37185,5.5,37027.0
1977,37187,5.6,40157.0
1978,37189,3.4,51630.0
1979,37191,4.0,45634.0
1980,37193,3.9,45250.0
1981,37195,5.6,42414.0
1982,37197,3.3,50929.0
1983,37199,3.6,47664.0
1984,38001,2.1,55880.0
1985,38003,3.0,60689.0
1986,38005,4.1,45709.0
1987,38007,2.5,69528.0
1988,38009,3.2,62904.0
1989,38011,1.6,65411.0
1990,38013,2.2,67545.0
1991,38015,2.4,73565.0
1992,38017,2.0,63977.0
1993,38019,2.7,63484.0
1994,38021,1.9,57490.0
1995,38023,1.4,61506.0
1996,38025,1.6,75723.0
1997,38027,4.3,54465.0
1998,38029,4.0,53073.0
1999,38031,2.7,54917.0
2000,38033,1.8,58370.0
2001,38035,2.0,57388.0
2002,38037,2.2,41841.0
2003,38039,2.4,56527.0
2004,38041,1.9,54600.0
2005,38043,3.9,50570.0
2006,38045,2.0,56059.0
2007,38047,2.2,51496.0
2008,38049,3.4,59661.0
2009,38051,3.0,47349.0
2010,38053,1.6,86890.0
2011,38055,3.1,67453.0
2012,38057,4.1,83341.0
2013,38059,2.9,68051.0
2014,38061,1.4,69040.0
2015,38063,3.0,56098.0
2016,38065,3.7,72919.0
2017,38067,3.4,59970.0
2018,38069,3.1,56753.0
2019,38071,2.9,60710.0
2020,38073,1.7,66422.0
2021,38075,2.4,84986.0
2022,38077,2.3,62837.0
2023,38079,8.1,45296.0
2024,38081,1.7,67551.0
2025,38083,4.3,58725.0
2026,38085,3.8,37133.0
2027,38087,2.3,52695.0
2028,38089,2.0,68759.0
2029,38091,2.0,67661.0
2030,38093,2.2,60297.0
2031,38095,2.7,53024.0
2032,38097,2.6,69443.0
2033,38099,3.2,59153.0
2034,38101,2.4,68634.0
2035,38103,3.0,56167.0
2036,38105,1.8,84606.0
2037,39001,6.9,43145.0
2038,39003,4.1,58271.0
2039,39005,4.2,52554.0
2040,39007,4.8,47388.0
2041,39009,5.3,43621.0
2042,39011,3.0,64227.0
2043,39013,5.7,50166.0
2044,39015,5.0,58441.0
2045,39017,3.8,68611.0
2046,39019,5.0,56999.0
2047,39021,3.7,62077.0
2048,39023,4.3,50832.0
2049,39025,3.8,68724.0
2050,39027,4.7,52870.0
2051,39029,4.9,52693.0
2052,39031,5.9,49679.0
2053,39033,4.7,49484.0
2054,39035,4.3,52503.0
2055,39037,3.7,56824.0
2056,39039,4.3,60918.0
2057,39041,3.2,110252.0
2058,39043,5.0,60790.0
2059,39045,3.8,71782.0
2060,39047,3.9,51023.0
2061,39049,3.6,64648.0
2062,39051,4.2,64334.0
2063,39053,5.4,48094.0
2064,39055,3.5,79865.0
2065,39057,3.8,69709.0
2066,39059,5.5,48283.0
2067,39061,3.8,60251.0
2068,39063,3.2,62720.0
2069,39065,4.2,51155.0
2070,39067,5.3,50137.0
2071,39069,4.7,61351.0
2072,39071,5.2,47126.0
2073,39073,4.7,51016.0
2074,39075,3.0,62596.0
2075,39077,5.8,56704.0
2076,39079,6.2,50671.0
2077,39081,5.9,47652.0
2078,39083,4.0,59957.0
2079,39085,3.8,65040.0
2080,39087,5.2,46433.0
2081,39089,3.8,66321.0
2082,39091,3.7,60624.0
2083,39093,4.4,59201.0
2084,39095,4.7,49924.0
2085,39097,3.5,65696.0
2086,39099,5.8,48018.0
2087,39101,4.1,51479.0
2088,39103,3.5,78540.0
2089,39105,6.9,43754.0
2090,39107,2.6,67075.0
2091,39109,3.7,63524.0
2092,39111,8.3,48231.0
2093,39113,4.2,54704.0
2094,39115,6.5,46883.0
2095,39117,4.2,59498.0
2096,39119,4.9,52105.0
2097,39121,7.0,50788.0
2098,39123,5.7,63352.0
2099,39125,3.9,58100.0
2100,39127,5.3,51875.0
2101,39129,4.0,63931.0
2102,39131,6.2,46255.0
2103,39133,4.3,57439.0
2104,39135,3.8,62128.0
2105,39137,3.1,73454.0
2106,39139,4.6,51883.0
2107,39141,4.2,54728.0
2108,39143,4.3,58415.0
2109,39145,6.3,45410.0
2110,39147,4.2,55664.0
2111,39149,3.6,64304.0
2112,39151,4.6,55623.0
2113,39153,4.3,57753.0
2114,39155,6.2,47966.0
2115,39157,4.3,54150.0
2116,39159,3.2,91597.0
2117,39161,3.3,55361.0
2118,39163,5.7,46301.0
2119,39165,3.5,91645.0
2120,39167,5.4,52565.0
2121,39169,3.3,58747.0
2122,39171,3.3,54239.0
2123,39173,3.7,64723.0
2124,39175,3.1,61733.0
2125,40001,3.9,39589.0
2126,40003,1.9,57497.0
2127,40005,4.1,41872.0
2128,40007,1.9,55397.0
2129,40009,3.0,50512.0
2130,40011,1.9,50574.0
2131,40013,2.9,44074.0
2132,40015,3.4,45755.0
2133,40017,2.7,75111.0
2134,40019,3.2,51895.0
2135,40021,3.8,45544.0
2136,40023,4.6,37131.0
2137,40025,1.7,47602.0
2138,40027,2.7,64706.0
2139,40029,3.7,41273.0
2140,40031,3.4,51184.0
2141,40033,3.0,46450.0
2142,40035,3.3,42978.0
2143,40037,3.5,54737.0
2144,40039,2.4,51803.0
2145,40041,3.6,44602.0
2146,40043,2.0,56316.0
2147,40045,2.3,54013.0
2148,40047,2.8,58381.0
2149,40049,3.0,46786.0
2150,40051,2.9,63647.0
2151,40053,2.0,60303.0
2152,40055,4.0,38641.0
2153,40057,2.7,37988.0
2154,40059,2.7,40265.0
2155,40061,5.0,41643.0
2156,40063,4.6,37631.0
2157,40065,2.7,48430.0
2158,40067,3.1,39785.0
2159,40069,4.1,41805.0
2160,40071,4.0,48522.0
2161,40073,1.9,68839.0
2162,40075,3.6,39788.0
2163,40077,5.9,42014.0
2164,40079,4.4,42378.0
2165,40081,3.4,51012.0
2166,40083,2.7,66625.0
2167,40085,2.1,51481.0
2168,40087,2.6,75009.0
2169,40089,5.4,40803.0
2170,40091,5.5,40614.0
2171,40093,2.0,59690.0
2172,40095,3.3,45005.0
2173,40097,2.9,49293.0
2174,40099,2.8,50965.0
2175,40101,3.7,43392.0
2176,40103,2.3,56307.0
2177,40105,3.2,47456.0
2178,40107,4.3,39265.0
2179,40109,3.0,56272.0
2180,40111,4.6,41725.0
2181,40113,3.6,50667.0
2182,40115,3.2,41530.0
2183,40117,3.7,47646.0
2184,40119,2.7,43025.0
2185,40121,3.9,47215.0
2186,40123,3.0,49510.0
2187,40125,3.4,52747.0
2188,40127,4.7,37718.0
2189,40129,2.8,59286.0
2190,40131,2.9,67054.0
2191,40133,4.5,40725.0
2192,40135,3.8,43038.0
2193,40137,4.0,47826.0
2194,40139,1.8,56014.0
2195,40141,3.5,41251.0
2196,40143,3.0,57668.0
2197,40145,2.9,65191.0
2198,40147,3.2,62515.0
2199,40149,3.2,50823.0
2200,40151,1.9,40684.0
2201,40153,2.7,73253.0
2202,41001,4.5,48530.0
2203,41003,3.0,69148.0
2204,41005,3.3,80539.0
2205,41007,3.7,59339.0
2206,41009,4.4,72285.0
2207,41011,4.8,49504.0
2208,41013,5.1,58739.0
2209,41015,5.1,51267.0
2210,41017,3.9,71880.0
2211,41019,4.8,48940.0
2212,41021,3.6,61205.0
2213,41023,6.7,49792.0
2214,41025,5.2,39874.0
2215,41027,3.1,68835.0
2216,41029,4.3,56367.0
2217,41031,5.0,52543.0
2218,41033,4.9,47533.0
2219,41035,6.0,53030.0
2220,41037,5.3,47867.0
2221,41039,4.0,57212.0
2222,41041,4.3,52276.0
2223,41043,4.3,61084.0
2224,41045,4.0,42019.0
2225,41047,3.9,64058.0
2226,41049,4.0,59781.0
2227,41051,3.2,72469.0
2228,41053,4.0,69757.0
2229,41055,3.4,60035.0
2230,41057,3.8,52298.0
2231,41059,4.7,58286.0
2232,41061,4.7,54264.0
2233,41063,5.7,52106.0
2234,41065,4.0,56993.0
2235,41067,3.0,85665.0
2236,41069,4.2,42747.0
2237,41071,3.4,71815.0
2238,42001,3.4,67706.0
2239,42003,4.2,64799.0
2240,42005,5.2,56259.0
2241,42007,4.6,60323.0
2242,42009,4.8,54251.0
2243,42011,4.4,67418.0
2244,42013,4.6,51004.0
2245,42015,4.5,51356.0
2246,42017,3.9,93587.0
2247,42019,4.0,72576.0
2248,42021,5.4,48798.0
2249,42023,6.1,43704.0
2250,42025,5.5,59985.0
2251,42027,3.4,61036.0
2252,42029,3.2,102233.0
2253,42031,5.0,49173.0
2254,42033,5.3,46967.0
2255,42035,5.5,50777.0
2256,42037,4.9,54377.0
2257,42039,4.8,49741.0
2258,42041,3.4,75269.0
2259,42043,4.1,60763.0
2260,42045,4.1,76783.0
2261,42047,5.0,55462.0
2262,42049,4.7,51923.0
2263,42051,6.1,48055.0
2264,42053,7.0,41267.0
2265,42055,3.9,62699.0
2266,42057,4.5,56357.0
2267,42059,5.2,56599.0
2268,42061,6.0,54323.0
2269,42063,5.2,51299.0
2270,42065,4.8,50789.0
2271,42067,4.5,57837.0
2272,42069,5.0,53655.0
2273,42071,3.5,67515.0
2274,42073,5.2,50979.0
2275,42075,4.0,61560.0
2276,42077,4.6,65436.0
2277,42079,5.8,53439.0
2278,42081,4.9,53762.0
2279,42083,5.4,53266.0
2280,42085,5.0,54099.0
2281,42087,4.8,50571.0
2282,42089,5.5,63012.0
2283,42091,3.6,92340.0
2284,42093,3.7,65534.0
2285,42095,4.6,73780.0
2286,42097,5.7,47967.0
2287,42099,3.8,65401.0
2288,42101,5.6,47598.0
2289,42103,5.7,66595.0
2290,42105,6.0,49054.0
2291,42107,5.5,55951.0
2292,42109,5.6,56873.0
2293,42111,5.4,49082.0
2294,42113,5.3,51718.0
2295,42115,4.4,60235.0
2296,42117,5.4,51324.0
2297,42119,4.1,61306.0
2298,42121,4.9,53619.0
2299,42123,4.6,52592.0
2300,42125,4.6,65558.0
2301,42127,4.8,56265.0
2302,42129,4.6,59407.0
2303,42131,5.0,60419.0
2304,42133,3.9,69101.0
2305,44001,3.1,87926.0
2306,44003,3.3,74230.0
2307,44005,3.2,80862.0
2308,44007,3.9,62165.0
2309,44009,3.2,86450.0
2310,45001,3.2,46499.0
2311,45003,2.8,56824.0
2312,45005,5.1,32147.0
2313,45007,2.6,54496.0
2314,45009,5.3,35364.0
2315,45011,4.1,36675.0
2316,45013,2.6,73890.0
2317,45015,2.5,68690.0
2318,45017,3.4,47090.0
2319,45019,2.2,70980.0
2320,45021,2.9,46905.0
2321,45023,4.0,45400.0
2322,45025,2.8,42441.0
2323,45027,3.7,39900.0
2324,45029,3.1,40808.0
2325,45031,3.3,44007.0
2326,45033,4.0,35483.0
2327,45035,2.4,68051.0
2328,45037,2.7,52591.0
2329,45039,4.3,42496.0
2330,45041,2.8,49770.0
2331,45043,3.6,53747.0
2332,45045,2.4,64399.0
2333,45047,3.0,43958.0
2334,45049,2.6,37560.0
2335,45051,3.5,53648.0
2336,45053,2.5,50790.0
2337,45055,2.8,56318.0
2338,45057,3.2,63842.0
2339,45059,2.9,47038.0
2340,45061,3.8,37710.0
2341,45063,2.3,62059.0
2342,45065,3.0,48645.0
2343,45067,4.2,35138.0
2344,45069,4.6,34532.0
2345,45071,2.6,50773.0
2346,45073,2.7,52240.0
2347,45075,4.6,38736.0
2348,45077,2.7,52949.0
2349,45079,2.7,52905.0
2350,45081,2.6,49493.0
2351,45083,2.5,55588.0
2352,45085,3.2,49611.0
2353,45087,3.4,42851.0
2354,45089,4.4,34409.0
2355,45091,2.7,68468.0
2356,46003,2.5,56360.0
2357,46005,2.8,51844.0
2358,46007,4.9,36345.0
2359,46009,2.8,52660.0
2360,46011,3.0,59036.0
2361,46013,2.8,61447.0
2362,46015,2.9,65008.0
2363,46017,6.0,26671.0
2364,46019,3.1,50105.0
2365,46021,3.3,56043.0
2366,46023,3.4,51340.0
2367,46025,3.7,54158.0
2368,46027,3.0,51039.0
2369,46029,2.9,63442.0
2370,46031,5.3,32848.0
2371,46033,4.1,63665.0
2372,46035,2.7,57367.0
2373,46037,4.2,51516.0
2374,46039,4.4,65217.0
2375,46041,7.6,47640.0
2376,46043,2.6,56030.0
2377,46045,2.8,59905.0
2378,46047,3.9,49965.0
2379,46049,2.9,49198.0
2380,46051,3.1,60057.0
2381,46053,3.2,42868.0
2382,46055,2.8,50747.0
2383,46057,3.0,60864.0
2384,46059,2.5,56239.0
2385,46061,4.3,78478.0
2386,46063,2.6,55482.0
2387,46065,2.4,66952.0
2388,46067,2.8,59336.0
2389,46069,3.1,63454.0
2390,46071,5.1,37879.0
2391,46073,2.5,52162.0
2392,46075,2.8,52650.0
2393,46077,2.8,61992.0
2394,46079,3.2,63946.0
2395,46081,2.9,53902.0
2396,46083,2.3,86235.0
2397,46085,4.4,47813.0
2398,46087,2.6,62535.0
2399,46089,3.9,43243.0
2400,46091,3.4,59103.0
2401,46093,3.3,59981.0
2402,46095,5.3,36489.0
2403,46097,2.8,52230.0
2404,46099,2.6,63162.0
2405,46101,3.3,61029.0
2406,46102,8.9,34078.0
2407,46103,3.1,58919.0
2408,46105,2.8,49999.0
2409,46107,2.8,58012.0
2410,46109,3.9,49088.0
2411,46111,2.7,56507.0
2412,46115,3.1,54666.0
2413,46117,2.7,70472.0
2414,46119,2.6,61791.0
2415,46121,5.9,34015.0
2416,46123,2.6,50503.0
2417,46125,2.8,63852.0
2418,46127,3.1,83910.0
2419,46129,4.9,51472.0
2420,46135,2.6,60868.0
2421,46137,5.0,33508.0
2422,47001,3.5,50973.0
2423,47003,3.7,50539.0
2424,47005,4.4,42322.0
2425,47007,5.4,42730.0
2426,47009,3.2,59368.0
2427,47011,3.4,52534.0
2428,47013,4.6,42500.0
2429,47015,3.1,52960.0
2430,47017,4.8,43258.0
2431,47019,4.0,39964.0
2432,47021,2.6,62786.0
2433,47023,3.4,50769.0
2434,47025,4.2,40116.0
2435,47027,5.9,36694.0
2436,47029,4.5,40528.0
2437,47031,3.3,54931.0
2438,47033,3.5,45642.0
2439,47035,4.5,49142.0
2440,47037,2.5,63846.0
2441,47039,5.3,45215.0
2442,47041,4.4,46407.0
2443,47043,3.0,59126.0
2444,47045,4.8,48770.0
2445,47047,3.6,67345.0
2446,47049,4.2,38608.0
2447,47051,3.3,54319.0
2448,47053,4.2,46384.0
2449,47055,3.8,50847.0
2450,47057,4.0,44929.0
2451,47059,4.6,44975.0
2452,47061,4.1,38447.0
2453,47063,3.8,46842.0
2454,47065,3.2,57802.0
2455,47067,5.8,31938.0
2456,47069,5.0,40989.0
2457,47071,4.3,44510.0
2458,47073,4.1,46602.0
2459,47075,4.8,38950.0
2460,47077,4.4,46826.0
2461,47079,4.1,43159.0
2462,47081,3.1,46176.0
2463,47083,4.5,40915.0
2464,47085,3.8,52121.0
2465,47087,4.6,41749.0
2466,47089,3.7,50332.0
2467,47091,3.5,40219.0
2468,47093,2.9,60316.0
2469,47095,5.4,34059.0
2470,47097,5.4,43545.0
2471,47099,4.1,43448.0
2472,47101,4.0,45874.0
2473,47103,3.6,54558.0
2474,47105,3.4,65226.0
2475,47107,3.8,49836.0
2476,47109,5.3,45469.0
2477,47111,3.1,44334.0
2478,47113,3.5,50401.0
2479,47115,4.2,47675.0
2480,47117,3.5,58151.0
2481,47119,3.2,66434.0
2482,47121,4.5,48334.0
2483,47123,3.6,50506.0
2484,47125,3.8,57606.0
2485,47127,2.9,61804.0
2486,47129,4.1,43952.0
2487,47131,4.9,44061.0
2488,47133,3.8,43636.0
2489,47135,5.0,42939.0
2490,47137,4.6,41860.0
2491,47139,4.0,45922.0
2492,47141,3.5,49083.0
2493,47143,5.7,47599.0
2494,47145,4.0,50561.0
2495,47147,2.9,65790.0
2496,47149,2.6,69614.0
2497,47151,4.3,38750.0
2498,47153,4.2,46876.0
2499,47155,3.3,54476.0
2500,47157,4.0,52659.0
2501,47159,3.0,54570.0
2502,47161,4.4,52177.0
2503,47163,3.7,51303.0
2504,47165,2.7,69391.0
2505,47167,3.9,61436.0
2506,47169,3.0,51982.0
2507,47171,4.9,44548.0
2508,47173,4.0,48106.0
2509,47175,4.5,44451.0
2510,47177,4.1,46144.0
2511,47179,3.4,51879.0
2512,47181,4.6,45091.0
2513,47183,4.0,42506.0
2514,47185,3.7,43583.0
2515,47187,2.4,119637.0
2516,47189,2.7,80080.0
2517,48001,2.9,48461.0
2518,48003,2.3,74918.0
2519,48005,4.0,51750.0
2520,48007,4.3,53085.0
2521,48009,2.8,63731.0
2522,48011,2.7,64424.0
2523,48013,3.6,57309.0
2524,48015,3.4,68311.0
2525,48017,3.7,46174.0
2526,48019,3.3,59604.0
2527,48021,3.1,62627.0
2528,48023,2.3,41539.0
2529,48025,4.4,44171.0
2530,48027,3.8,54831.0
2531,48029,3.1,58956.0
2532,48031,2.4,68404.0
2533,48033,2.5,71926.0
2534,48035,3.4,55179.0
2535,48037,4.4,51207.0
2536,48039,4.2,83704.0
2537,48041,2.7,54471.0
2538,48043,2.9,48581.0
2539,48045,3.6,44259.0
2540,48047,5.1,31410.0
2541,48049,3.7,56040.0
2542,48051,3.1,61745.0
2543,48053,2.7,62827.0
2544,48055,3.4,55301.0
2545,48057,3.2,55909.0
2546,48059,3.1,50812.0
2547,48061,5.5,40893.0
2548,48063,4.2,47091.0
2549,48065,2.6,69760.0
2550,48067,4.3,44529.0
2551,48069,2.8,51736.0
2552,48071,4.5,93351.0
2553,48073,3.8,46576.0
2554,48075,2.7,44095.0
2555,48077,3.1,59983.0
2556,48079,3.5,43742.0
2557,48081,3.2,48435.0
2558,48083,4.1,44834.0
2559,48085,3.1,96847.0
2560,48087,3.1,40314.0
2561,48089,3.1,55607.0
2562,48091,3.0,87976.0
2563,48093,3.2,54122.0
2564,48095,3.2,43321.0
2565,48097,2.8,61186.0
2566,48099,4.0,53083.0
2567,48101,4.2,40449.0
2568,48103,4.0,68626.0
2569,48105,2.9,54165.0
2570,48107,3.9,38871.0
2571,48109,4.1,44462.0
2572,48111,2.0,55793.0
2573,48113,3.5,61807.0
2574,48115,3.9,48165.0
2575,48117,2.7,46178.0
2576,48119,3.4,51348.0
2577,48121,3.0,90910.0
2578,48123,2.6,52544.0
2579,48125,4.3,41973.0
2580,48127,2.5,40315.0
2581,48129,3.4,41093.0
2582,48131,4.4,37100.0
2583,48133,3.3,46991.0
2584,48135,2.7,65564.0
2585,48137,2.3,40424.0
2586,48139,3.1,78341.0
2587,48141,3.8,48629.0
2588,48143,3.2,53044.0
2589,48145,3.3,41484.0
2590,48147,2.7,56123.0
2591,48149,2.6,62195.0
2592,48151,2.9,51053.0
2593,48153,4.4,45022.0
2594,48155,2.9,38615.0
2595,48157,3.5,101361.0
2596,48159,3.6,50630.0
2597,48161,4.8,52511.0
2598,48163,2.6,40360.0
2599,48165,2.4,67171.0
2600,48167,4.0,73214.0
2601,48169,2.6,48975.0
2602,48171,2.4,62143.0
2603,48173,2.3,93759.0
2604,48175,3.4,56758.0
2605,48177,2.7,48425.0
2606,48179,3.6,52543.0
2607,48181,3.1,57439.0
2608,48183,3.7,53137.0
2609,48185,4.0,51651.0
2610,48187,3.0,78801.0
2611,48189,4.4,49187.0
2612,48191,4.1,35940.0
2613,48193,3.0,52505.0
2614,48195,2.3,58703.0
2615,48197,3.0,40057.0
2616,48199,4.6,62616.0
2617,48201,3.9,61638.0
2618,48203,4.0,55171.0
2619,48205,1.6,72796.0
2620,48207,3.2,38613.0
2621,48209,2.8,72890.0
2622,48211,2.6,71299.0
2623,48213,3.5,49896.0
2624,48215,6.3,41656.0
2625,48217,3.3,53210.0
2626,48219,2.9,51149.0
2627,48221,3.4,74534.0
2628,48223,3.1,50332.0
2629,48225,3.1,43601.0
2630,48227,3.1,61112.0
2631,48229,4.4,39309.0
2632,48231,3.6,57513.0
2633,48233,4.4,57936.0
2634,48235,2.4,68630.0
2635,48237,3.1,55358.0
2636,48239,3.0,55800.0
2637,48241,6.1,47252.0
2638,48243,3.0,53362.0
2639,48245,5.8,55173.0
2640,48247,4.8,38788.0
2641,48249,4.7,44444.0
2642,48251,3.2,66538.0
2643,48253,4.2,51094.0
2644,48255,2.5,54843.0
2645,48257,3.2,75009.0
2646,48259,2.7,94899.0
2647,48261,3.5,46132.0
2648,48263,2.3,52591.0
2649,48265,2.9,57789.0
2650,48267,3.0,44757.0
2651,48269,2.1,71256.0
2652,48271,3.6,47076.0
2653,48273,4.3,47169.0
2654,48275,3.2,40808.0
2655,48277,3.4,47061.0
2656,48279,3.8,42719.0
2657,48281,3.3,58817.0
2658,48283,2.4,41683.0
2659,48285,3.0,52632.0
2660,48287,2.6,59250.0
2661,48289,4.4,50522.0
2662,48291,5.0,53274.0
2663,48293,3.8,43644.0
2664,48295,2.6,65388.0
2665,48297,3.1,54163.0
2666,48299,3.5,55617.0
2667,48301,0.8,88487.0
2668,48303,2.8,54733.0
2669,48305,3.0,45737.0
2670,48307,5.2,43262.0
2671,48309,3.3,51078.0
2672,48311,1.6,68349.0
2673,48313,4.2,46274.0
2674,48315,4.2,37876.0
2675,48317,2.6,68745.0
2676,48319,3.2,54914.0
2677,48321,5.7,49276.0
2678,48323,7.6,40017.0
2679,48325,3.2,60695.0
2680,48327,3.5,38425.0
2681,48329,2.1,85811.0
2682,48331,5.0,48989.0
2683,48333,3.2,46876.0
2684,48335,3.7,44457.0
2685,48337,2.9,53649.0
2686,48339,3.4,88833.0
2687,48341,2.3,55099.0
2688,48343,5.3,43304.0
2689,48345,3.4,40217.0
2690,48347,3.7,46207.0
2691,48349,3.3,48649.0
2692,48351,6.3,45890.0
2693,48353,2.9,46389.0
2694,48355,4.1,56079.0
2695,48357,2.7,62567.0
2696,48359,2.9,59404.0
2697,48361,5.1,62976.0
2698,48363,3.1,50159.0
2699,48365,4.0,56882.0
2700,48367,2.9,82501.0
2701,48369,2.2,50607.0
2702,48371,3.3,52763.0
2703,48373,4.8,50416.0
2704,48375,2.7,41138.0
2705,48377,6.4,33499.0
2706,48379,3.0,65657.0
2707,48381,2.4,70694.0
2708,48383,2.6,67384.0
2709,48385,4.0,40834.0
2710,48387,4.6,41325.0
2711,48389,1.8,48990.0
2712,48391,3.7,46883.0
2713,48393,2.9,70705.0
2714,48395,3.6,47016.0
2715,48397,3.1,105763.0
2716,48399,2.8,48650.0
2717,48401,3.6,56036.0
2718,48403,6.6,43778.0
2719,48405,4.7,40094.0
2720,48407,4.6,42633.0
2721,48409,5.5,57302.0
2722,48411,2.9,46061.0
2723,48413,2.8,53286.0
2724,48415,3.2,56299.0
2725,48417,2.2,65095.0
2726,48419,3.9,39708.0
2727,48421,2.3,55473.0
2728,48423,3.3,59538.0
2729,48425,3.6,67897.0
2730,48427,9.9,32516.0
2731,48429,3.0,46658.0
2732,48431,3.1,66790.0
2733,48433,2.9,48267.0
2734,48435,3.7,63427.0
2735,48437,3.6,44388.0
2736,48439,3.3,70130.0
2737,48441,2.9,54465.0
2738,48443,3.4,45677.0
2739,48445,3.6,42953.0
2740,48447,3.7,42746.0
2741,48449,4.1,49924.0
2742,48451,3.0,54774.0
2743,48453,2.6,80690.0
2744,48455,4.8,43788.0
2745,48457,5.7,48254.0
2746,48459,3.7,53078.0
2747,48461,3.0,58908.0
2748,48463,3.8,44690.0
2749,48465,3.3,45034.0
2750,48467,3.3,55554.0
2751,48469,3.5,57344.0
2752,48471,3.9,47519.0
2753,48473,3.7,61822.0
2754,48475,2.4,61396.0
2755,48477,3.4,59039.0
2756,48479,3.7,52576.0
2757,48481,3.4,49901.0
2758,48483,3.0,58544.0
2759,48485,3.2,51535.0
2760,48487,3.6,42570.0
2761,48489,8.2,35821.0
2762,48491,2.8,92661.0
2763,48493,2.8,76905.0
2764,48495,2.9,64894.0
2765,48497,3.2,70468.0
2766,48499,3.9,56945.0
2767,48501,2.9,62636.0
2768,48503,3.0,52643.0
2769,48505,5.0,36069.0
2770,48507,8.4,32538.0
2771,49001,3.0,58309.0
2772,49003,2.6,69380.0
2773,49005,2.1,63180.0
2774,49007,3.6,52110.0
2775,49009,3.8,63433.0
2776,49011,2.4,87610.0
2777,49013,3.8,59437.0
2778,49015,3.9,61893.0
2779,49017,6.1,54625.0
2780,49019,3.8,53535.0
2781,49021,2.9,58307.0
2782,49023,2.4,66056.0
2783,49025,2.8,55887.0
2784,49027,2.6,59069.0
2785,49029,2.4,101943.0
2786,49031,4.6,42196.0
2787,49033,3.0,64583.0
2788,49035,2.4,79941.0
2789,49037,4.9,49438.0
2790,49039,3.1,54648.0
2791,49041,3.0,58983.0
2792,49043,2.4,112482.0
2793,49045,2.8,80196.0
2794,49047,4.1,62541.0
2795,49049,2.3,79505.0
2796,49051,2.7,92136.0
2797,49053,2.9,64388.0
2798,49055,5.3,50555.0
2799,49057,2.9,71835.0
2800,50001,2.3,73574.0
2801,50003,2.9,56948.0
2802,50005,2.9,50942.0
2803,50007,1.7,76483.0
2804,50009,3.1,45796.0
2805,50011,2.3,65056.0
2806,50013,2.8,68364.0
2807,50015,3.0,60555.0
2808,50017,2.3,59758.0
2809,50019,4.1,48826.0
2810,50021,2.7,51903.0
2811,50023,2.2,65879.0
2812,50025,2.5,52068.0
2813,50027,2.0,61843.0
2814,51001,3.4,47335.0
2815,51003,2.4,86332.0
2816,51005,3.2,53341.0
2817,51007,3.0,60096.0
2818,51009,3.1,56218.0
2819,51011,3.3,54609.0
2820,51013,1.8,118986.0
2821,51015,2.3,63621.0
2822,51017,2.3,54385.0
2823,51019,2.7,66591.0
2824,51021,2.7,49023.0
2825,51023,2.4,74178.0
2826,51025,4.5,43835.0
2827,51027,5.3,36881.0
2828,51029,4.0,47202.0
2829,51031,3.0,48984.0
2830,51033,3.1,64647.0
2831,51035,3.4,45698.0
2832,51036,3.3,56465.0
2833,51037,3.4,43001.0
2834,51041,2.6,81641.0
2835,51043,2.4,85567.0
2836,51045,3.0,53319.0
2837,51047,2.5,79739.0
2838,51049,2.9,52005.0
2839,51051,4.8,37161.0
2840,51053,3.1,58474.0
2841,51057,3.4,53538.0
2842,51059,2.2,127898.0
2843,51061,2.3,103827.0
2844,51063,2.5,52277.0
2845,51065,2.2,75089.0
2846,51067,2.8,61878.0
2847,51069,2.3,83672.0
2848,51071,3.1,53111.0
2849,51073,2.5,71715.0
2850,51075,2.6,100444.0
2851,51077,2.8,41312.0
